person,age,gender,loyalty,income,amount,reward,transaction,completed,received,rev_comp_ratio
7c04f1c0d5764d878c4301062c245ecd,29.0,F,1083.0,45000.0,503.94999999999993,20.0,19,3,6,0.5
7c05c2442570465b8b15352f397c7862,79.0,M,1200.0,66000.0,58.39000000000001,15.0,20,2,5,0.4
7c0744d096494b7f9f7277a2cf04272a,60.0,M,649.0,97000.0,189.13,12.0,7,3,4,0.75
7c0a8f9b191f40d3b5b478905495864a,59.0,M,537.0,34000.0,41.050000000000004,3.0,14,1,5,0.2
7c17d1868a3b47fe9326f601a544a59e,65.0,M,804.0,86000.0,68.59,12.0,3,3,4,0.75
7c258d18115d4641a3a18c14db7cd1c1,47.0,F,282.0,40000.0,58.88999999999999,8.0,7,2,5,0.4
7c25d44106054da2887c0e8864b71185,70.0,F,1061.0,108000.0,202.96,26.0,8,5,6,0.8333333333333334
7c26e974fad34c159fbd3804e82e701e,41.0,M,361.0,59000.0,147.37999999999997,23.0,9,4,5,0.8
7c28c02a5067425dbaf0533a7bb4b053,71.0,F,719.0,93000.0,128.23999999999998,24.0,5,4,5,0.8
7c31e176638845f9b36b3b1b8ab574a1,39.0,F,1047.0,58000.0,103.08000000000001,17.0,6,3,4,0.75
7c440751900c47b09434d4cf2695a392,56.0,F,717.0,105000.0,142.25,9.0,5,3,4,0.75
7c4bd6eae0fd44428505bbea97ea43d7,82.0,F,448.0,107000.0,308.07000000000005,5.0,9,2,4,0.5
7c4c409ef7c34512bd3b5cc149dd7476,53.0,M,163.0,44000.0,11.190000000000001,3.0,4,1,4,0.25
7c4d81fe67c04d2a85a315b4c6f6b140,53.0,M,571.0,73000.0,254.16,20.0,13,4,6,0.6666666666666666
7c56d46290a54a3292077fd06ee66249,86.0,M,887.0,56000.0,42.09,12.0,4,3,6,0.5
7c6e3fb8f20a444b949c6d94ace44f02,55.0,M,582.0,73000.0,319.34999999999997,31.0,17,5,5,1.0
7c71f8ffe26d47d996e8d2ac54cda7c6,68.0,F,428.0,79000.0,148.91999999999996,15.0,8,2,5,0.4
7c7a0ab010024560945dd156099f3e28,72.0,F,658.0,92000.0,162.68,10.0,6,2,5,0.4
7c7b10eebc78403589efb52b42a2caa1,63.0,F,258.0,94000.0,214.79000000000002,8.0,7,2,3,0.6666666666666666
7c8479d8241344f6a0c306621e191c75,50.0,M,1763.0,51000.0,488.77,12.0,3,2,6,0.3333333333333333
7c8a7b0fc3724280a05585cec13c8a23,26.0,M,1049.0,72000.0,298.09000000000003,7.0,16,2,4,0.5
7c8e3c3dcf2849ec90b7b45a53b34812,64.0,M,678.0,53000.0,134.07999999999998,25.0,11,3,4,0.75
7c8feb28723b4ef4922459f35a490a27,66.0,M,523.0,72000.0,223.39,27.0,10,4,5,0.8
7c94c07c6760484a91be5c4da75f3e0a,82.0,F,436.0,40000.0,117.55999999999996,13.0,12,3,3,1.0
7c95e8f2829e4dea92e1b42a9a935bca,62.0,F,888.0,31000.0,42.19,17.0,6,3,5,0.6
7c96df2772e7475dbc39fdb0137635af,52.0,M,61.0,93000.0,91.78,7.0,3,2,3,0.6666666666666666
7ca436d899d34e97baa0ef25dcc7918e,55.0,M,1495.0,81000.0,123.09,32.0,7,5,6,0.8333333333333334
7ca7aeaf87024c27bceba0e700a0d9cc,90.0,F,171.0,95000.0,60.79,17.0,3,3,4,0.75
7ca8a3cfaa7a4628a9523502c8af804f,78.0,F,355.0,81000.0,112.88,33.0,4,5,5,1.0
7cad9f630e4d47918d2b6160678db2f8,54.0,F,962.0,86000.0,78.78999999999999,2.0,4,1,4,0.25
7cb1337e00ce4e6388650c06b1ce0eee,31.0,M,345.0,43000.0,17.029999999999998,5.0,5,1,5,0.2
7cb8642dbbd34261babbce3da1ab8e33,83.0,F,325.0,43000.0,160.23999999999998,15.0,13,2,5,0.4
7cbd6bb87cb14d0998be226523da3a21,74.0,M,163.0,38000.0,101.25,18.0,10,3,4,0.75
7cc4980b7d9448c29b6895350467afb5,63.0,F,342.0,115000.0,111.53999999999999,25.0,5,5,6,0.8333333333333334
7ccc24617d014c90b96dda1ccb6aa90c,68.0,F,181.0,55000.0,56.650000000000006,30.0,4,4,5,0.8
7ccf7223c7e74779942493f85fee6b6d,51.0,M,1530.0,63000.0,54.230000000000004,15.0,4,2,6,0.3333333333333333
7cd10d543a89477a80a758fc4d3657a1,27.0,M,82.0,56000.0,47.94999999999999,10.0,9,2,4,0.5
7cd7d18183fb45d1b5845c30810863d1,63.0,F,1015.0,57000.0,87.25999999999999,15.0,6,2,5,0.4
7cd890d4d691465aa25b683943a1c056,79.0,F,30.0,93000.0,84.94999999999999,18.0,3,4,6,0.6666666666666666
7cd93021f0324c289aeb1521a9425fbf,35.0,M,413.0,35000.0,148.53,2.0,18,1,3,0.3333333333333333
7cdea57245a842028ef6e87b255868a9,34.0,M,166.0,70000.0,129.91,15.0,7,2,5,0.4
7ce0945d275b42a3ac29da1bd24cea07,42.0,M,674.0,50000.0,131.08,10.0,10,1,3,0.3333333333333333
7cf26de9d6324edab6b15e19bda2bec7,71.0,M,276.0,34000.0,26.739999999999995,5.0,12,1,4,0.25
7cf6b89464fb460c9b3a2458d2471ab7,47.0,F,433.0,42000.0,26.419999999999998,7.0,9,2,5,0.4
7cfe16f1771d49949bb1003075194e27,76.0,M,985.0,56000.0,171.12000000000003,20.0,10,4,5,0.8
7d074f93492e43e6aa923e6516b449ab,50.0,F,943.0,37000.0,171.37000000000006,15.0,19,4,5,0.8
7d13a4dbfdba4791a52aae70f57e9551,70.0,F,744.0,81000.0,141.16,30.0,7,4,5,0.8
7d14c8ecf4ed4f0e8b817a8614bfaaa4,77.0,F,566.0,37000.0,53.9,5.0,18,2,5,0.4
7d170c59cd1e466982fc5a4dd852b3a7,70.0,M,67.0,57000.0,46.01,20.0,3,2,4,0.5
7d183634e42642e182e49f146a985fa0,44.0,F,1323.0,63000.0,67.78,20.0,4,2,5,0.4
7d1c2653fbf846d59a5dbedbeaadafa6,53.0,M,704.0,85000.0,102.30000000000001,23.0,5,3,4,0.75
7d1dac0eb66147b89636f9e4aacb3d74,56.0,F,150.0,35000.0,25.53,2.0,6,1,4,0.25
7d1dd620977d4d61a5a8c172b3b68147,54.0,M,624.0,61000.0,169.59,22.0,10,3,4,0.75
7d1f81064589437591e0bf7d9e794e30,72.0,M,221.0,50000.0,11.77,5.0,6,1,5,0.2
7d28b5aabc264034809df7217d8b371f,66.0,M,706.0,96000.0,125.64,20.0,6,3,4,0.75
7d2c8f16e3fe45fc87dfd2d3112e5773,40.0,M,124.0,42000.0,21.3,7.0,5,2,5,0.4
7d2d942131924c128c6374264dfd34ed,55.0,F,113.0,75000.0,58.33,10.0,3,1,6,0.16666666666666666
7d2f4592e232437d92e875ba21c03bc4,59.0,F,598.0,98000.0,123.51,20.0,5,3,6,0.5
7d2f82de830043ceb3791cdd78bc2a31,57.0,M,419.0,96000.0,313.1,27.0,13,5,5,1.0
7d30ff83c4c141d79231d53be5101d9d,42.0,M,689.0,68000.0,71.33,23.0,4,3,5,0.6
7d382450e3b241748bbe665661bc4273,64.0,F,1331.0,70000.0,176.94,26.0,9,6,6,1.0
7d42182778104595bb6d5e920a767eca,77.0,F,8.0,74000.0,225.26,30.0,11,5,5,1.0
7d47f3a573e34dadb223d70389da903f,45.0,M,1508.0,94000.0,246.06,19.0,11,5,5,1.0
7d49c4c7bf1846b28fbc84151d51f458,37.0,F,153.0,52000.0,68.83999999999999,5.0,5,1,5,0.2
7d4b80a7ba3541f49fbccbdade389014,55.0,F,695.0,45000.0,218.66,27.0,18,4,4,1.0
7d4d5d017ac54e688e9aa20d6a01af81,62.0,M,361.0,79000.0,249.42999999999998,29.0,12,5,6,0.8333333333333334
7d54b36f7d65453094592e734f3b1f5d,63.0,M,770.0,96000.0,179.12,10.0,7,3,5,0.6
7d650753a27846f5a7d9b1f5eb748291,46.0,M,862.0,76000.0,158.59000000000003,25.0,7,3,3,1.0
7d66deb1596942dbb626b4f31a4b44f8,89.0,M,38.0,82000.0,18.08,3.0,1,1,3,0.3333333333333333
7d67d5d41bd547548da28696201afc21,65.0,M,266.0,31000.0,84.72999999999999,15.0,13,2,5,0.4
7d69e7992a9643a28c7a0ff78e250201,79.0,F,263.0,77000.0,123.76999999999998,20.0,7,3,5,0.6
7d7329e9dfa2463cb1ce7218e9ed3dd9,73.0,F,1085.0,35000.0,123.96999999999998,15.0,11,4,5,0.8
7d76c5a597f7490e84f915a1f8984786,52.0,F,1739.0,97000.0,199.06000000000003,12.0,8,4,5,0.8
7d7f271652d244f78b97c73cd734c553,37.0,M,854.0,98000.0,1106.1699999999998,28.0,14,4,6,0.6666666666666666
7d838fbaa68e4c37a5a30fa1691c71c7,54.0,M,277.0,120000.0,97.36000000000001,20.0,3,2,6,0.3333333333333333
7d91899d3b73484b9d23340fd04f7b83,27.0,M,959.0,43000.0,30.459999999999997,3.0,12,1,6,0.16666666666666666
7da25b87262f4c75bac253cf5e5d9039,69.0,F,476.0,109000.0,118.68,2.0,4,1,3,0.3333333333333333
7da4476ec7234c0fa8f05d2336669212,57.0,F,839.0,83000.0,261.09,25.0,11,4,5,0.8
7da713655c874687a7faec49bb938e44,66.0,M,752.0,73000.0,160.82000000000002,38.0,6,5,6,0.8333333333333334
7da737495ffd4370be31a6871bef5eb8,36.0,F,241.0,58000.0,41.36000000000001,15.0,9,3,5,0.6
7dac59962c6d45d7947c17cd997626a2,39.0,F,595.0,71000.0,214.93,17.0,12,3,4,0.75
7dacdd20bc9143ccb6c1a08391970d44,49.0,F,954.0,73000.0,187.32,11.0,10,4,6,0.6666666666666666
7dae1b05e9ec481c81ccd2186e7ec3d0,58.0,M,152.0,65000.0,14.17,5.0,4,1,4,0.25
7db3f8507200415eac97160ae57bc688,60.0,M,675.0,79000.0,153.9,30.0,7,4,5,0.8
7dbce81651b545a2960b635f7d85db4d,39.0,M,342.0,65000.0,297.26000000000005,18.0,18,3,4,0.75
7dbea37e1a154a888802eaa7da0097e0,29.0,M,1587.0,62000.0,41.74,4.0,13,2,5,0.4
7dc62a0a1736432f9a2dbafae8a7687c,55.0,M,346.0,57000.0,80.17,12.0,5,3,3,1.0
7dc97406d2ff4ae4a9fc049d988e9c15,59.0,F,909.0,80000.0,149.36,28.0,7,4,4,1.0
7dc9f81c5d1542b192c3af2bc70924e1,46.0,F,287.0,31000.0,86.14,13.0,13,3,5,0.6
7dd5e5a95fea44f98af8c2c8d4c85e17,52.0,M,349.0,35000.0,96.89000000000001,15.0,12,3,6,0.5
7dd8cdc6dc4341dd8e66ecf6382fb08f,33.0,F,1432.0,67000.0,31.170000000000005,3.0,12,1,3,0.3333333333333333
7de1f163b6244e66ba414a8d50d073b4,87.0,F,523.0,72000.0,98.36999999999999,3.0,5,1,6,0.16666666666666666
7de67c6eb7ca46d7af5b9072727337ca,45.0,F,306.0,98000.0,326.78000000000003,27.0,13,4,5,0.8
7deb3dfb68834b0ba0d8913d54acabfa,78.0,F,320.0,63000.0,125.32000000000001,10.0,8,4,4,1.0
7deb44388feb4a9ea7681464bf16b8dd,36.0,M,777.0,41000.0,436.4,16.0,17,3,5,0.6
7df6c8ca03074f69aed1e52ed9b89fe4,54.0,M,216.0,64000.0,114.73000000000002,10.0,6,2,2,1.0
7dfe7355623a45988127c78ac7504bbc,54.0,M,207.0,37000.0,167.95000000000002,7.0,18,2,6,0.3333333333333333
7e083546bac84daf82bd16003aacc008,80.0,M,449.0,88000.0,137.78,22.0,7,4,5,0.8
7e0d5afd8f7c44178185a363ae80801c,27.0,F,775.0,73000.0,261.83000000000004,28.0,13,4,5,0.8
7e1fd7832b164d13ab29d1da3b72caf6,69.0,M,1304.0,41000.0,38.37000000000001,5.0,21,2,4,0.5
7e20102a702848b18c100b8695f5d21a,58.0,M,744.0,91000.0,215.06,22.0,11,5,6,0.8333333333333334
7e26dcda0b9e44a7b3ea29d858324166,61.0,F,1710.0,69000.0,133.30999999999997,20.0,8,4,5,0.8
7e2849c81e194680851104abc3169c9c,68.0,M,161.0,57000.0,60.33,2.0,4,1,5,0.2
7e2cd8acad534cf88280fb2944da4658,59.0,M,92.0,84000.0,89.34,17.0,4,3,4,0.75
7e3009f88c254c89af4f99e5068f9e26,27.0,F,21.0,38000.0,10.99,2.0,4,1,4,0.25
7e45faba0a8346379d0c296f1df8ae1d,58.0,F,528.0,92000.0,234.29000000000002,35.0,10,6,6,1.0
7e47f4f53c7d4f7eb4cb1d5c848f03fb,46.0,M,881.0,50000.0,35.78,5.0,10,1,4,0.25
7e4e0269683741eda11c7590db744bbd,24.0,F,358.0,44000.0,75.94,17.0,8,4,6,0.6666666666666666
7e527b19f70b4aeeb1e99ed78aca1598,71.0,M,841.0,95000.0,220.38,20.0,9,3,6,0.5
7e567d349dee4ca6a85805cff8b65c35,49.0,M,5.0,81000.0,87.49000000000001,15.0,5,2,4,0.5
7e57c2338dce4bcf801316ecc2bcde36,40.0,M,152.0,51000.0,76.32000000000001,30.0,6,3,5,0.6
7e5b86cde767403b85683543c5183817,54.0,M,1076.0,41000.0,65.23,15.0,23,2,6,0.3333333333333333
7e5e7db0dea54e8ea8ecd051d0720898,61.0,F,345.0,79000.0,318.19000000000005,6.0,14,3,5,0.6
7e615c3c67df488ba50514e36189aeaa,79.0,F,694.0,92000.0,107.91,15.0,4,3,4,0.75
7e66f9d836bd42ad9a6a89ab2128313e,83.0,M,1089.0,40000.0,34.82000000000001,10.0,15,2,4,0.5
7e684e29d55d4003a95a8e70c04d973f,69.0,F,42.0,80000.0,77.07,12.0,3,3,5,0.6
7e7519aef57544a9a3b18703ce7a2fb7,63.0,M,398.0,97000.0,134.0,3.0,5,1,3,0.3333333333333333
7e7598e16a454124bf675d37b1a2c265,58.0,M,1365.0,60000.0,70.00000000000001,6.0,24,2,5,0.4
7e762e3fc76c4def85609cf1b70e499c,75.0,M,462.0,72000.0,119.3,8.0,7,3,4,0.75
7e795099f75645b997a137f4a63fcde4,84.0,M,690.0,37000.0,94.11999999999999,20.0,12,4,5,0.8
7e7ad81e2c414839a93b27373c2cbc20,58.0,M,1033.0,66000.0,125.86999999999998,12.0,7,2,5,0.4
7e8da1599cce45e4beaa2e0480636076,78.0,M,866.0,85000.0,316.52000000000004,17.0,15,3,6,0.5
7e9387535eef47bc8e2efc3263be69de,41.0,F,823.0,94000.0,160.37,14.0,8,4,4,1.0
7e94edf82d51458a9972412f0befd1dd,25.0,F,26.0,71000.0,155.04,30.0,9,4,5,0.8
7e9b24bdae7244bb87dfc730bea9112e,66.0,M,1222.0,33000.0,35.54,8.0,13,2,4,0.5
7ea422e760d54a41be4030be27bc1d62,35.0,F,449.0,66000.0,53.0,12.0,13,3,5,0.6
7ea7b6c717e045b8b82a28a7f96957fe,70.0,M,900.0,116000.0,113.67,2.0,4,1,3,0.3333333333333333
7eac0ad97cc04bb2b23dc6139fe12821,47.0,M,1647.0,51000.0,133.17000000000004,10.0,19,1,6,0.16666666666666666
7eb248dd7ac546a4931a3e0ad67d0286,42.0,F,302.0,61000.0,66.91,18.0,4,3,4,0.75
7eb42a9d454c4cb8b18d363026192959,88.0,F,488.0,71000.0,74.80999999999999,10.0,4,2,5,0.4
7eb85a133c7e4a7d9cac1df25e50d9c8,69.0,M,401.0,72000.0,213.9,36.0,11,6,6,1.0
7ebd228eba9d45a08d23932227fc551c,57.0,F,1163.0,70000.0,162.05000000000004,22.0,11,3,5,0.6
7ebd2a16443643df84eb390a09275a3b,54.0,F,496.0,95000.0,208.73000000000002,5.0,8,2,5,0.4
7ec292cf2eeb41288582c056fbe7775d,55.0,F,353.0,87000.0,75.44999999999999,10.0,3,2,5,0.4
7ec5285f77754736a3a5720efae7a5ed,21.0,M,5.0,61000.0,47.3,12.0,9,3,6,0.5
7ecd0a2b41794a5ba7cc1b7c6d916df3,39.0,M,1156.0,62000.0,57.140000000000015,17.0,16,3,4,0.75
7ed2f2883b4245beaf0d19d9af29aa01,20.0,F,255.0,49000.0,204.12999999999997,19.0,15,4,5,0.8
7eda09a65f65444988ac102bc112ed5b,63.0,F,1071.0,71000.0,254.19999999999996,27.0,11,5,5,1.0
7eda3d5a77e14c64b340d08068d989cb,66.0,F,364.0,57000.0,160.76000000000002,20.0,13,3,4,0.75
7eda905fad7a4efcbcf9673b5bea1219,89.0,F,282.0,63000.0,92.91,4.0,7,2,4,0.5
7eda9728df624f09b3aec88e0aebcf6a,63.0,M,1035.0,96000.0,201.85,11.0,9,4,5,0.8
7ede8e7cf9184907820365ce64bb8f7a,59.0,F,810.0,68000.0,117.05999999999999,23.0,7,3,5,0.6
7ee0436c7abc4526a1d97f598701b4a8,66.0,M,269.0,58000.0,86.27,7.0,5,2,4,0.5
7eef6a95040a49e2aa8863beb943d381,77.0,F,458.0,66000.0,497.98,23.0,28,4,4,1.0
7ef823f67ccd43a499f365d896e779b2,92.0,F,5.0,72000.0,90.26,9.0,5,3,3,1.0
7f0124b2a6e94e8fba10c4055d8edde3,56.0,F,307.0,69000.0,22.85,5.0,8,1,4,0.25
7f07308a062844c3bd54012ccdc3fb81,54.0,F,648.0,106000.0,223.61,12.0,8,3,5,0.6
7f078c43ff38496b9857c1c69de586e9,53.0,F,342.0,79000.0,160.25,17.0,7,4,5,0.8
7f09dd8ae6994415ada38d63383cf086,41.0,M,478.0,66000.0,185.02,17.0,13,3,5,0.6
7f0a35bd2554457db3ea5b48303807ba,54.0,M,818.0,54000.0,55.59,10.0,5,1,3,0.3333333333333333
7f0d9541dc284bb5b390c863644f04cd,34.0,F,311.0,75000.0,165.79000000000002,18.0,7,3,3,1.0
7f0df9ea520a40e2ad30d0c4f6f30161,59.0,M,776.0,53000.0,666.38,20.0,13,4,5,0.8
7f0f4f70ce834918828bd074dfa41e85,54.0,M,1784.0,38000.0,40.22,10.0,10,1,4,0.25
7f123c0ec1b94da19a428243ca8c8f82,46.0,M,83.0,55000.0,25.33,3.0,6,1,4,0.25
7f1384fd82e8409fac9bae5e07e23e63,68.0,F,326.0,74000.0,221.3,29.0,9,6,6,1.0
7f1551c4db4e4c42ad75c3337b16ff70,45.0,M,270.0,35000.0,9.16,3.0,2,1,4,0.25
7f1ac3e0d4944426b99adb55e3b74028,68.0,M,228.0,75000.0,73.08,5.0,3,1,4,0.25
7f22a3ef50594700ab5096e9b0fc5298,19.0,M,760.0,39000.0,29.259999999999998,2.0,13,1,3,0.3333333333333333
7f26bb62f8f346f2804f1394b92f85c8,65.0,M,768.0,50000.0,168.58,7.0,15,2,4,0.5
7f27070d07eb44cb89b9a547074ca343,69.0,M,351.0,78000.0,128.69,50.0,6,6,6,1.0
7f370edef8ae471bb1e3067f84f5a9d0,53.0,M,1333.0,100000.0,166.93,12.0,5,3,5,0.6
7f388ca9590a41ef8e1c69a9bee83f06,82.0,F,503.0,104000.0,93.31,18.0,4,3,5,0.6
7f40846c42db4c4db3c03080f9f476d7,69.0,F,352.0,75000.0,218.39,19.0,14,5,6,0.8333333333333334
7f417d6b1ac249078d5ab3e2528536d2,25.0,F,1593.0,68000.0,47.96,10.0,14,1,4,0.25
7f495962e50f40b1b76393c7c5343135,62.0,M,1642.0,61000.0,101.38000000000001,10.0,5,3,6,0.5
7f4fc4cfd74a404a93b1a411cb906067,26.0,M,66.0,67000.0,22.87,11.0,6,3,6,0.5
7f5700bba86d4ef48c5419d090e530ff,83.0,F,273.0,72000.0,117.48,7.0,6,2,6,0.3333333333333333
7f57c1760524405f8e23871c1d80694a,84.0,F,835.0,114000.0,87.74000000000001,15.0,3,3,4,0.75
7f57df80b1574599b86df7c54f937cfc,61.0,F,725.0,33000.0,40.74,4.0,15,2,4,0.5
7f59f46597664378baf74b05de3a0e9e,30.0,M,1722.0,32000.0,70.22999999999999,5.0,22,2,4,0.5
7f5d06ea8470483084f4b838227a6c7e,52.0,M,269.0,73000.0,556.83,27.0,7,4,5,0.8
7f63df7e34f0450f81bdb65c3ab57295,52.0,M,479.0,38000.0,210.4,12.0,22,2,4,0.5
7f7278ffc3d44f85a1082dec893be26f,20.0,F,544.0,71000.0,103.75999999999999,19.0,18,5,5,1.0
7f794e27322240bda4d1c3b456e0cb97,38.0,F,65.0,50000.0,43.65,2.0,3,1,3,0.3333333333333333
7f7a6c151930485f9cf1b47ecfe0ad2c,37.0,F,237.0,59000.0,30.64,2.0,9,1,4,0.25
7f872e820d574862bfb79fdb3b2da602,38.0,M,8.0,75000.0,72.39999999999999,3.0,3,1,6,0.16666666666666666
7f881de7bb3a4e55b51230bf4daa0994,50.0,F,254.0,110000.0,166.94,20.0,7,6,6,1.0
7f8ca265c7b54f1592b8720a3d7a7c9e,26.0,F,452.0,57000.0,149.37,25.0,11,4,6,0.6666666666666666
7f8ed4803bd74d96b7159959ec73a42e,63.0,M,800.0,79000.0,169.56,20.0,7,5,5,1.0
7fa4dff92dce46e1bf9bbc1fb7074a3d,34.0,F,687.0,35000.0,142.13,30.0,16,5,5,1.0
7faec15c440b47eab0968e90dea5b281,21.0,M,691.0,54000.0,19.849999999999998,3.0,10,1,4,0.25
7fb2ca83a6e44523a9bd52760ca2a51e,64.0,F,1415.0,59000.0,28.810000000000002,7.0,12,2,5,0.4
7fba4434434a4872b4b98d3639a75de3,41.0,M,622.0,75000.0,203.45000000000002,17.0,11,3,5,0.6
7fbdb682e1cb47b8aa05b7d05cd5d3a6,24.0,M,643.0,57000.0,50.83,8.0,13,2,4,0.5
7fc0bf97fd3e4153b7a4022d7266e9f7,64.0,F,290.0,70000.0,16.92,5.0,1,1,4,0.25
7fc68410576445c78d3c287599ae098d,32.0,M,1037.0,44000.0,117.59,2.0,7,1,4,0.25
7fc83dab9a6844ca82aca3f72e2e9c43,25.0,M,140.0,59000.0,35.43,8.0,10,3,6,0.5
7fcd4abb32c04fda8f47cea49680195f,53.0,F,495.0,71000.0,148.07,8.0,8,2,4,0.5
7fce537469484239b350dec843c1eaac,43.0,F,426.0,88000.0,145.48999999999998,7.0,5,2,3,0.6666666666666666
7fd1bdfdb0a9430c919ba908dddf0254,55.0,F,151.0,75000.0,28.75,14.0,2,3,5,0.6
7fdae244f0904adda1fdd08edab20e9a,97.0,F,295.0,71000.0,49.980000000000004,7.0,3,2,6,0.3333333333333333
7fdc6386e3e3460d8bab1f8f31bc72d6,36.0,F,386.0,51000.0,114.09,7.0,10,2,3,0.6666666666666666
7fddc08603794c7fafac15dc17d8f264,54.0,F,399.0,72000.0,148.27,25.0,10,4,4,1.0
7fe873022c4749f88bb40c01bc5e1c8d,59.0,O,1085.0,48000.0,181.04000000000002,14.0,15,4,6,0.6666666666666666
7ffb3da7ed254a35bea25b35d40c47b9,67.0,F,204.0,80000.0,64.47,12.0,3,3,5,0.6
7ffb919d222447e2af22712b28cf1a60,74.0,F,330.0,31000.0,84.02,15.0,12,4,5,0.8
80026cff61554dc7975051cf9f99d8a3,55.0,F,223.0,99000.0,208.17,13.0,7,3,4,0.75
80075a0461514da78ad51661c1109ae9,67.0,M,29.0,75000.0,48.81,4.0,2,2,6,0.3333333333333333
800bd6ddc21449118a2c4b95a332c42b,56.0,M,842.0,49000.0,436.4,21.0,13,5,6,0.8333333333333334
800e86604d1f479884f25cb9b7230f20,18.0,M,1060.0,67000.0,116.10000000000001,10.0,6,2,4,0.5
801ce107d1d44aafa77237b6fd338672,52.0,F,463.0,84000.0,138.22,25.0,6,3,4,0.75
8022a26a53f44603831e8c96aed676f5,56.0,F,189.0,46000.0,24.130000000000003,3.0,8,1,3,0.3333333333333333
80242cc3d985484fbeeeb7d3cf828b71,63.0,F,639.0,94000.0,315.4,15.0,14,4,6,0.6666666666666666
80277bc9a67b48a2868c740036d7cbd4,54.0,M,1776.0,72000.0,75.94999999999999,27.0,18,4,6,0.6666666666666666
802a2012e6d74aba86a98c0322d20b19,74.0,F,881.0,102000.0,290.03000000000003,28.0,11,5,6,0.8333333333333334
802b43a3d74c44c9b79e86b022f5f136,49.0,F,320.0,80000.0,153.98,27.0,7,5,6,0.8333333333333334
802db9afacd145d9bdf337abe02d714c,45.0,F,230.0,54000.0,106.68,18.0,8,3,4,0.75
8037cd9c2a4447d2a206f279877dcc7d,73.0,F,952.0,91000.0,230.57,7.0,11,2,4,0.5
8039db6f3c2e4b7787ec0aa5a14b68d3,28.0,M,146.0,39000.0,16.91,5.0,4,1,5,0.2
8045834137dc47faa24f2c4547969f33,53.0,F,273.0,55000.0,20.18,2.0,8,1,5,0.2
8048b38920d94ae687bd10f24028372f,69.0,M,1185.0,39000.0,62.08,8.0,17,2,4,0.5
805576ae0d834276b5c1fdc86b1fca73,52.0,M,681.0,81000.0,106.84,25.0,5,4,5,0.8
8056b33d6a8147f198c4d48b1791a38e,53.0,F,426.0,74000.0,229.32999999999998,10.0,13,2,4,0.5
8066e4b8aeae4023b29d901552b4eb91,69.0,F,91.0,109000.0,111.72999999999999,3.0,4,1,4,0.25
807199e7716f4d78974416f917582b78,66.0,M,390.0,70000.0,159.78,19.0,8,4,5,0.8
8078ce6ccca94976874e61cfbf6c06e7,65.0,M,982.0,58000.0,54.15,2.0,4,1,5,0.2
80837e7715e14c8dbb9fafeb02575ab7,26.0,M,719.0,59000.0,696.1499999999999,26.0,20,5,5,1.0
8084fe0e8aef475bb4e5debc684ee705,82.0,F,237.0,65000.0,51.14,15.0,3,2,5,0.4
8087bee1c6164205804a1e5459138752,48.0,F,656.0,82000.0,99.52000000000001,18.0,5,3,3,1.0
808d7d2d38784160aca7a43b7d04eb6f,58.0,F,271.0,37000.0,92.41999999999999,40.0,11,5,5,1.0
80914d5e89db497d9a9bfafaea38ce3a,70.0,F,326.0,33000.0,45.17,15.0,5,2,4,0.5
80922b67c3724d10bf79006af85087e6,45.0,M,172.0,61000.0,22.480000000000004,3.0,5,1,6,0.16666666666666666
8092493c92674dfabe1023681ae4f837,53.0,M,946.0,64000.0,200.22,7.0,13,2,4,0.5
80940f2781e3428c922cd1fe2c8b490e,60.0,M,1132.0,69000.0,37.730000000000004,15.0,3,3,6,0.5
809a3b0436e1445bac1bdaa24ef7c982,32.0,F,480.0,31000.0,89.27,7.0,11,2,6,0.3333333333333333
809c95971f964f0eb4c9bc08738b07b3,66.0,M,253.0,74000.0,18.84,5.0,5,1,5,0.2
80b787ccf0a947ab9da3a982ef4a3f9a,37.0,M,1212.0,36000.0,44.059999999999995,7.0,14,2,5,0.4
80bc3a67e3ff43c491da0f3cd28bc3fa,57.0,F,865.0,60000.0,787.39,33.0,22,5,6,0.8333333333333334
80bccfe5f7124a2992fb35426a84ab50,48.0,F,208.0,63000.0,45.620000000000005,7.0,2,2,5,0.4
80d91a0adda54866a74399da38129f9f,26.0,F,340.0,58000.0,108.59,9.0,9,3,5,0.6
80df0308856f4207be404ae750b73399,46.0,F,318.0,36000.0,138.71,30.0,17,4,4,1.0
80ea72d3b2034082a0a2159179becaa7,66.0,M,31.0,45000.0,25.77,5.0,8,2,6,0.3333333333333333
80ecc904eba4456483aee9913250cba6,50.0,F,343.0,65000.0,93.35000000000001,18.0,5,3,6,0.5
80f68f9a907847cb827ca1ce0b30f935,55.0,M,277.0,41000.0,12.4,5.0,4,1,5,0.2
8101f91fe14b4311a1253873934a1255,61.0,M,1694.0,34000.0,40.620000000000005,2.0,14,1,5,0.2
8105eb8d626e4ff48a26083d48256158,36.0,M,332.0,59000.0,151.88,32.0,9,5,5,1.0
8119a36f32e94a8ab2d1e94cd5df0a99,20.0,F,290.0,45000.0,207.64999999999995,42.0,16,5,6,0.8333333333333334
8121823454154aca8766a4753fe0c26d,42.0,F,797.0,56000.0,91.15,8.0,7,2,2,1.0
813422fc4c964d13bd89e4362789842b,55.0,F,611.0,99000.0,296.10999999999996,35.0,11,5,6,0.8333333333333334
