person,offer_id,time,event,reward_x,amount,offer_type,view,complete,gender,age,became_member_on,income,loyalty
9126f824e7734fac9681e726914c3f1f,ae264e3637204a6fb9bb56bc8210ddfd,48,offer completed,10.0,,bogo,1,1,F,67.0,2017-08-22,85000.0,338.0
9126f824e7734fac9681e726914c3f1f,2906b810c7d4411798c6938adc9daaa5,348,offer completed,2.0,,discount,1,1,F,67.0,2017-08-22,85000.0,338.0
9126f824e7734fac9681e726914c3f1f,9b98b8c7a33c4b65b9aebfe6a799e6d9,534,offer completed,5.0,,bogo,1,1,F,67.0,2017-08-22,85000.0,338.0
912bd9b101644fe790ae037d16774b92,4d5c57ea9a6940dd891ad53e9dbe8da0,198,offer completed,10.0,,bogo,1,1,F,52.0,2016-09-28,96000.0,666.0
912bd9b101644fe790ae037d16774b92,4d5c57ea9a6940dd891ad53e9dbe8da0,402,offer completed,10.0,,bogo,1,1,F,52.0,2016-09-28,96000.0,666.0
912bd9b101644fe790ae037d16774b92,9b98b8c7a33c4b65b9aebfe6a799e6d9,420,offer completed,5.0,,bogo,1,1,F,52.0,2016-09-28,96000.0,666.0
912bd9b101644fe790ae037d16774b92,4d5c57ea9a6940dd891ad53e9dbe8da0,558,offer completed,10.0,,bogo,1,1,F,52.0,2016-09-28,96000.0,666.0
912cd8d71f864bc8927ca1ff4a7a800f,9b98b8c7a33c4b65b9aebfe6a799e6d9,390,offer completed,5.0,,bogo,1,1,M,21.0,2016-09-30,47000.0,664.0
9145d0827cb14cfb8931c0c270875475,ae264e3637204a6fb9bb56bc8210ddfd,192,offer completed,10.0,,bogo,1,1,F,68.0,2017-05-23,70000.0,429.0
9145d0827cb14cfb8931c0c270875475,fafdcd668e3743c1bb461111dcafc2a4,348,offer completed,2.0,,discount,1,1,F,68.0,2017-05-23,70000.0,429.0
9145d0827cb14cfb8931c0c270875475,2298d6c36e964ae4a3e7e9706d1fb8c2,522,offer completed,3.0,,discount,1,1,F,68.0,2017-05-23,70000.0,429.0
9145d0827cb14cfb8931c0c270875475,ae264e3637204a6fb9bb56bc8210ddfd,576,offer completed,10.0,,bogo,1,1,F,68.0,2017-05-23,70000.0,429.0
9147b2cb3dff4a7ebb9a21bb955fee44,2298d6c36e964ae4a3e7e9706d1fb8c2,180,offer completed,3.0,,discount,1,1,F,51.0,2016-10-27,75000.0,637.0
9147b2cb3dff4a7ebb9a21bb955fee44,2298d6c36e964ae4a3e7e9706d1fb8c2,372,offer completed,3.0,,discount,1,1,F,51.0,2016-10-27,75000.0,637.0
914b1197292542a8abfb958fd7b4efd4,2298d6c36e964ae4a3e7e9706d1fb8c2,606,offer completed,3.0,,discount,1,1,M,27.0,2015-01-29,34000.0,1274.0
914b49e0ccc8461f936a87ddeeae5660,f19421c1d4aa40978ebb69ca19b0e20d,600,offer completed,5.0,,bogo,1,1,O,67.0,2018-01-14,58000.0,193.0
91500f8c94464be0ae271ab021aea6b9,f19421c1d4aa40978ebb69ca19b0e20d,450,offer completed,5.0,,bogo,1,1,M,80.0,2017-11-19,49000.0,249.0
9154e4f1dd0a41929fd1b6dfb3a32d69,2298d6c36e964ae4a3e7e9706d1fb8c2,588,offer completed,3.0,,discount,1,1,M,40.0,2017-08-12,49000.0,348.0
915fc599460e404fbf2c49bce8309a0c,f19421c1d4aa40978ebb69ca19b0e20d,546,offer completed,5.0,,bogo,1,1,M,54.0,2016-04-21,39000.0,826.0
9167e22d29424914b532d9d2da99f1f6,f19421c1d4aa40978ebb69ca19b0e20d,528,offer completed,5.0,,bogo,1,1,M,59.0,2016-04-22,95000.0,825.0
9167e9a964144abcb7c1b7d634f4d71d,9b98b8c7a33c4b65b9aebfe6a799e6d9,534,offer completed,5.0,,bogo,1,1,M,41.0,2017-05-29,41000.0,423.0
916bae5b5bdf49ad80b2edfbdd763e14,4d5c57ea9a6940dd891ad53e9dbe8da0,534,offer completed,10.0,,bogo,1,1,F,33.0,2017-02-14,48000.0,527.0
916cba965ea448ad960951003103aff8,fafdcd668e3743c1bb461111dcafc2a4,42,offer completed,2.0,,discount,1,1,F,54.0,2015-12-02,79000.0,967.0
916cba965ea448ad960951003103aff8,9b98b8c7a33c4b65b9aebfe6a799e6d9,414,offer completed,5.0,,bogo,1,1,F,54.0,2015-12-02,79000.0,967.0
916cba965ea448ad960951003103aff8,fafdcd668e3743c1bb461111dcafc2a4,414,offer completed,2.0,,discount,1,1,F,54.0,2015-12-02,79000.0,967.0
916e3f0e54ac41349f8da721d1ab233a,2298d6c36e964ae4a3e7e9706d1fb8c2,252,offer completed,3.0,,discount,1,1,,,,,
917c54dadd014c42bc06a2317d98b8bf,2298d6c36e964ae4a3e7e9706d1fb8c2,408,offer completed,3.0,,discount,1,1,M,41.0,2017-11-12,60000.0,256.0
917d62660b1e4b03bf42946e1319897a,f19421c1d4aa40978ebb69ca19b0e20d,420,offer completed,5.0,,bogo,1,1,M,39.0,2014-04-05,48000.0,1573.0
917dee13d24f45548be30b7bb32ba50d,9b98b8c7a33c4b65b9aebfe6a799e6d9,222,offer completed,5.0,,bogo,1,1,F,24.0,2017-12-20,68000.0,218.0
917dee13d24f45548be30b7bb32ba50d,ae264e3637204a6fb9bb56bc8210ddfd,378,offer completed,10.0,,bogo,1,1,F,24.0,2017-12-20,68000.0,218.0
917dee13d24f45548be30b7bb32ba50d,f19421c1d4aa40978ebb69ca19b0e20d,654,offer completed,5.0,,bogo,1,1,F,24.0,2017-12-20,68000.0,218.0
9180f430f01246179974362609f258b0,ae264e3637204a6fb9bb56bc8210ddfd,468,offer completed,10.0,,bogo,1,1,F,49.0,2017-03-19,60000.0,494.0
9180f430f01246179974362609f258b0,f19421c1d4aa40978ebb69ca19b0e20d,468,offer completed,5.0,,bogo,1,1,F,49.0,2017-03-19,60000.0,494.0
9180f430f01246179974362609f258b0,f19421c1d4aa40978ebb69ca19b0e20d,528,offer completed,5.0,,bogo,1,1,F,49.0,2017-03-19,60000.0,494.0
918a8c25939b446b8d906e335724c31d,f19421c1d4aa40978ebb69ca19b0e20d,600,offer completed,5.0,,bogo,1,1,M,32.0,2016-07-26,45000.0,730.0
9196c2bfb739494f902a13bab46199d2,9b98b8c7a33c4b65b9aebfe6a799e6d9,180,offer completed,5.0,,bogo,1,1,F,46.0,2017-07-02,65000.0,389.0
9196c2bfb739494f902a13bab46199d2,4d5c57ea9a6940dd891ad53e9dbe8da0,372,offer completed,10.0,,bogo,1,1,F,46.0,2017-07-02,65000.0,389.0
9196c2bfb739494f902a13bab46199d2,f19421c1d4aa40978ebb69ca19b0e20d,462,offer completed,5.0,,bogo,1,1,F,46.0,2017-07-02,65000.0,389.0
9196c2bfb739494f902a13bab46199d2,4d5c57ea9a6940dd891ad53e9dbe8da0,564,offer completed,10.0,,bogo,1,1,F,46.0,2017-07-02,65000.0,389.0
91980427ebe04cd7be18426320375cc5,fafdcd668e3743c1bb461111dcafc2a4,90,offer completed,2.0,,discount,1,1,M,22.0,2017-09-04,45000.0,325.0
919ee63437d742729f1f502ae9e619d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,offer completed,5.0,,discount,1,1,M,39.0,2017-04-27,71000.0,455.0
919ee63437d742729f1f502ae9e619d9,fafdcd668e3743c1bb461111dcafc2a4,390,offer completed,2.0,,discount,1,1,M,39.0,2017-04-27,71000.0,455.0
919ee63437d742729f1f502ae9e619d9,fafdcd668e3743c1bb461111dcafc2a4,492,offer completed,2.0,,discount,1,1,M,39.0,2017-04-27,71000.0,455.0
919ee63437d742729f1f502ae9e619d9,f19421c1d4aa40978ebb69ca19b0e20d,510,offer completed,5.0,,bogo,1,1,M,39.0,2017-04-27,71000.0,455.0
919f3f6565a544d8a06eaef8e6a86d9d,2298d6c36e964ae4a3e7e9706d1fb8c2,390,offer completed,3.0,,discount,1,1,F,58.0,2017-02-02,73000.0,539.0
919f3f6565a544d8a06eaef8e6a86d9d,9b98b8c7a33c4b65b9aebfe6a799e6d9,540,offer completed,5.0,,bogo,1,1,F,58.0,2017-02-02,73000.0,539.0
919f3f6565a544d8a06eaef8e6a86d9d,f19421c1d4aa40978ebb69ca19b0e20d,588,offer completed,5.0,,bogo,1,1,F,58.0,2017-02-02,73000.0,539.0
91a5f86f02964fa5b6a41b531547815d,fafdcd668e3743c1bb461111dcafc2a4,126,offer completed,2.0,,discount,1,1,F,68.0,2016-03-13,63000.0,865.0
91a5f86f02964fa5b6a41b531547815d,f19421c1d4aa40978ebb69ca19b0e20d,378,offer completed,5.0,,bogo,1,1,F,68.0,2016-03-13,63000.0,865.0
91aef7566d8c4965aa29687a05a9ab25,f19421c1d4aa40978ebb69ca19b0e20d,30,offer completed,5.0,,bogo,1,1,M,29.0,2016-07-19,36000.0,737.0
91aef7566d8c4965aa29687a05a9ab25,fafdcd668e3743c1bb461111dcafc2a4,198,offer completed,2.0,,discount,1,1,M,29.0,2016-07-19,36000.0,737.0
91aef7566d8c4965aa29687a05a9ab25,fafdcd668e3743c1bb461111dcafc2a4,498,offer completed,2.0,,discount,1,1,M,29.0,2016-07-19,36000.0,737.0
91b4ec7019ad47538ba7a3b82f1119af,ae264e3637204a6fb9bb56bc8210ddfd,24,offer completed,10.0,,bogo,1,1,F,62.0,2017-07-01,74000.0,390.0
91b4ec7019ad47538ba7a3b82f1119af,4d5c57ea9a6940dd891ad53e9dbe8da0,420,offer completed,10.0,,bogo,1,1,F,62.0,2017-07-01,74000.0,390.0
91b4ec7019ad47538ba7a3b82f1119af,2298d6c36e964ae4a3e7e9706d1fb8c2,546,offer completed,3.0,,discount,1,1,F,62.0,2017-07-01,74000.0,390.0
91b8bd3486414b79a3cf714f2f63d51b,4d5c57ea9a6940dd891ad53e9dbe8da0,372,offer completed,10.0,,bogo,1,1,F,65.0,2017-01-29,77000.0,543.0
91c5a185b1c54958834e4f3fae8b31b4,9b98b8c7a33c4b65b9aebfe6a799e6d9,222,offer completed,5.0,,bogo,1,1,F,22.0,2017-02-03,54000.0,538.0
91ccf5dc4998403e94205f194efd95e0,2906b810c7d4411798c6938adc9daaa5,12,offer completed,2.0,,discount,1,1,F,40.0,2015-09-05,79000.0,1055.0
91ccf5dc4998403e94205f194efd95e0,ae264e3637204a6fb9bb56bc8210ddfd,372,offer completed,10.0,,bogo,1,1,F,40.0,2015-09-05,79000.0,1055.0
91ccf5dc4998403e94205f194efd95e0,2906b810c7d4411798c6938adc9daaa5,450,offer completed,2.0,,discount,1,1,F,40.0,2015-09-05,79000.0,1055.0
91ccf5dc4998403e94205f194efd95e0,fafdcd668e3743c1bb461111dcafc2a4,618,offer completed,2.0,,discount,1,1,F,40.0,2015-09-05,79000.0,1055.0
91cec8d70c5a4c5aa04a0ee01653e5ad,2298d6c36e964ae4a3e7e9706d1fb8c2,648,offer completed,3.0,,discount,1,1,F,47.0,2013-09-29,99000.0,1761.0
91cec8d70c5a4c5aa04a0ee01653e5ad,fafdcd668e3743c1bb461111dcafc2a4,648,offer completed,2.0,,discount,1,1,F,47.0,2013-09-29,99000.0,1761.0
91d4a97d4ded46ff8fd8a35e98471925,4d5c57ea9a6940dd891ad53e9dbe8da0,12,offer completed,10.0,,bogo,1,1,M,25.0,2016-04-12,31000.0,835.0
91d4a97d4ded46ff8fd8a35e98471925,4d5c57ea9a6940dd891ad53e9dbe8da0,504,offer completed,10.0,,bogo,1,1,M,25.0,2016-04-12,31000.0,835.0
91d4a97d4ded46ff8fd8a35e98471925,ae264e3637204a6fb9bb56bc8210ddfd,594,offer completed,10.0,,bogo,1,1,M,25.0,2016-04-12,31000.0,835.0
91d9e3da49d948c6b5df97d390d91a38,f19421c1d4aa40978ebb69ca19b0e20d,540,offer completed,5.0,,bogo,1,1,M,33.0,2017-08-01,41000.0,359.0
91d9e3da49d948c6b5df97d390d91a38,2906b810c7d4411798c6938adc9daaa5,582,offer completed,2.0,,discount,1,1,M,33.0,2017-08-01,41000.0,359.0
91e468b270e34598b1ed3992f1200a97,fafdcd668e3743c1bb461111dcafc2a4,48,offer completed,2.0,,discount,1,1,M,18.0,2015-08-01,49000.0,1090.0
91e468b270e34598b1ed3992f1200a97,f19421c1d4aa40978ebb69ca19b0e20d,216,offer completed,5.0,,bogo,1,1,M,18.0,2015-08-01,49000.0,1090.0
91e68a13d7e5471cb53796d45b04f359,9b98b8c7a33c4b65b9aebfe6a799e6d9,462,offer completed,5.0,,bogo,1,1,F,48.0,2017-09-07,74000.0,322.0
91e68a13d7e5471cb53796d45b04f359,9b98b8c7a33c4b65b9aebfe6a799e6d9,594,offer completed,5.0,,bogo,1,1,F,48.0,2017-09-07,74000.0,322.0
91e8ec094d0a4e1ba88bf1b346c62762,fafdcd668e3743c1bb461111dcafc2a4,516,offer completed,2.0,,discount,1,1,M,86.0,2018-05-24,71000.0,63.0
91f94a5f78434d63803c89c44cef567e,4d5c57ea9a6940dd891ad53e9dbe8da0,354,offer completed,10.0,,bogo,1,1,M,49.0,2017-09-01,48000.0,328.0
91f94a5f78434d63803c89c44cef567e,fafdcd668e3743c1bb461111dcafc2a4,516,offer completed,2.0,,discount,1,1,M,49.0,2017-09-01,48000.0,328.0
9200d40708ca42fdbb9c42ba1b0899ec,f19421c1d4aa40978ebb69ca19b0e20d,522,offer completed,5.0,,bogo,1,1,M,64.0,2017-02-03,119000.0,538.0
9206ea0810554e108e66f0cc3058b539,fafdcd668e3743c1bb461111dcafc2a4,438,offer completed,2.0,,discount,1,1,M,63.0,2017-10-29,91000.0,270.0
92153f7cdda8486b9a2214ceb11b1a17,f19421c1d4aa40978ebb69ca19b0e20d,546,offer completed,5.0,,bogo,1,1,M,52.0,2016-09-12,50000.0,682.0
9215974995e746d79398eb22de1c9742,2298d6c36e964ae4a3e7e9706d1fb8c2,654,offer completed,3.0,,discount,1,1,M,47.0,2016-03-01,45000.0,877.0
921fa526aa10416e826a283e8e0cc359,fafdcd668e3743c1bb461111dcafc2a4,324,offer completed,2.0,,discount,1,1,F,53.0,2018-05-01,34000.0,86.0
92214286965d4eb1ad14dc8b0b04a20f,4d5c57ea9a6940dd891ad53e9dbe8da0,540,offer completed,10.0,,bogo,1,1,F,27.0,2015-09-15,50000.0,1045.0
92214286965d4eb1ad14dc8b0b04a20f,4d5c57ea9a6940dd891ad53e9dbe8da0,588,offer completed,10.0,,bogo,1,1,F,27.0,2015-09-15,50000.0,1045.0
92295cd152354d4bb9389da6a175c118,f19421c1d4aa40978ebb69ca19b0e20d,486,offer completed,5.0,,bogo,1,1,F,21.0,2015-08-09,39000.0,1082.0
922bc55bc5f04367bc0441b1971b3d39,9b98b8c7a33c4b65b9aebfe6a799e6d9,462,offer completed,5.0,,bogo,1,1,F,43.0,2016-10-11,52000.0,653.0
922bc55bc5f04367bc0441b1971b3d39,ae264e3637204a6fb9bb56bc8210ddfd,486,offer completed,10.0,,bogo,1,1,F,43.0,2016-10-11,52000.0,653.0
922bc55bc5f04367bc0441b1971b3d39,0b1e1539f2cc45b7b9fa7c272da2e1d7,516,offer completed,5.0,,discount,1,1,F,43.0,2016-10-11,52000.0,653.0
922bc55bc5f04367bc0441b1971b3d39,ae264e3637204a6fb9bb56bc8210ddfd,576,offer completed,10.0,,bogo,1,1,F,43.0,2016-10-11,52000.0,653.0
922df90b9d774bd59b64469bbb9d47d7,2906b810c7d4411798c6938adc9daaa5,510,offer completed,2.0,,discount,1,1,,,,,
922e38dbc17344eb94c7cd0cd3ae8dcc,2906b810c7d4411798c6938adc9daaa5,396,offer completed,2.0,,discount,1,1,M,59.0,2017-05-29,58000.0,423.0
922e38dbc17344eb94c7cd0cd3ae8dcc,4d5c57ea9a6940dd891ad53e9dbe8da0,426,offer completed,10.0,,bogo,1,1,M,59.0,2017-05-29,58000.0,423.0
922e38dbc17344eb94c7cd0cd3ae8dcc,9b98b8c7a33c4b65b9aebfe6a799e6d9,510,offer completed,5.0,,bogo,1,1,M,59.0,2017-05-29,58000.0,423.0
9231358f6bcb4e2cbc83658d4153f932,fafdcd668e3743c1bb461111dcafc2a4,636,offer completed,2.0,,discount,1,1,M,51.0,2015-03-30,61000.0,1214.0
9232bc9e68744227bdcc537e44d159f7,fafdcd668e3743c1bb461111dcafc2a4,156,offer completed,2.0,,discount,1,1,M,59.0,2018-01-28,89000.0,179.0
9232bc9e68744227bdcc537e44d159f7,2906b810c7d4411798c6938adc9daaa5,486,offer completed,2.0,,discount,1,1,M,59.0,2018-01-28,89000.0,179.0
9232bc9e68744227bdcc537e44d159f7,f19421c1d4aa40978ebb69ca19b0e20d,486,offer completed,5.0,,bogo,1,1,M,59.0,2018-01-28,89000.0,179.0
923387ca2d04480fba075dec7fb7c535,ae264e3637204a6fb9bb56bc8210ddfd,552,offer completed,10.0,,bogo,1,1,F,52.0,2018-04-11,97000.0,106.0
92403f01dcca4ecc8c7921e003626e2b,4d5c57ea9a6940dd891ad53e9dbe8da0,426,offer completed,10.0,,bogo,1,1,F,73.0,2018-04-21,96000.0,96.0
92414ff6bec148b9b72a69483c210932,9b98b8c7a33c4b65b9aebfe6a799e6d9,228,offer completed,5.0,,bogo,1,1,F,82.0,2016-12-19,101000.0,584.0
92414ff6bec148b9b72a69483c210932,2298d6c36e964ae4a3e7e9706d1fb8c2,354,offer completed,3.0,,discount,1,1,F,82.0,2016-12-19,101000.0,584.0
9244de96cbbd4aca92a3c71979e72b47,9b98b8c7a33c4b65b9aebfe6a799e6d9,66,offer completed,5.0,,bogo,1,1,M,48.0,2018-04-25,81000.0,92.0
924dd5009ef945d6816d0577cdcc0cd5,4d5c57ea9a6940dd891ad53e9dbe8da0,96,offer completed,10.0,,bogo,1,1,M,65.0,2017-06-02,67000.0,419.0
924dd5009ef945d6816d0577cdcc0cd5,2906b810c7d4411798c6938adc9daaa5,222,offer completed,2.0,,discount,1,1,M,65.0,2017-06-02,67000.0,419.0
924dd5009ef945d6816d0577cdcc0cd5,2906b810c7d4411798c6938adc9daaa5,552,offer completed,2.0,,discount,1,1,M,65.0,2017-06-02,67000.0,419.0
9250d51a392f4f2691eabff6851dcf66,9b98b8c7a33c4b65b9aebfe6a799e6d9,540,offer completed,5.0,,bogo,1,1,F,60.0,2016-11-28,67000.0,605.0
9253bd91795e4cbb8b3c24f8e322ede4,4d5c57ea9a6940dd891ad53e9dbe8da0,372,offer completed,10.0,,bogo,1,1,F,67.0,2015-12-12,111000.0,957.0
9253bd91795e4cbb8b3c24f8e322ede4,ae264e3637204a6fb9bb56bc8210ddfd,672,offer completed,10.0,,bogo,1,1,F,67.0,2015-12-12,111000.0,957.0
92543022e84a4f139ad79011c7f182ad,4d5c57ea9a6940dd891ad53e9dbe8da0,246,offer completed,10.0,,bogo,1,1,F,66.0,2015-08-29,60000.0,1062.0
92543022e84a4f139ad79011c7f182ad,fafdcd668e3743c1bb461111dcafc2a4,510,offer completed,2.0,,discount,1,1,F,66.0,2015-08-29,60000.0,1062.0
9261954a4ea54ef2ae8b35f21c976833,2906b810c7d4411798c6938adc9daaa5,90,offer completed,2.0,,discount,1,1,F,69.0,2017-04-07,64000.0,475.0
9261954a4ea54ef2ae8b35f21c976833,0b1e1539f2cc45b7b9fa7c272da2e1d7,270,offer completed,5.0,,discount,1,1,F,69.0,2017-04-07,64000.0,475.0
9261954a4ea54ef2ae8b35f21c976833,f19421c1d4aa40978ebb69ca19b0e20d,648,offer completed,5.0,,bogo,1,1,F,69.0,2017-04-07,64000.0,475.0
92672133d37c4d9ca17e23d40f870017,2298d6c36e964ae4a3e7e9706d1fb8c2,270,offer completed,3.0,,discount,1,1,,,,,
92753745d26945beba2afe7aa2dc7593,2298d6c36e964ae4a3e7e9706d1fb8c2,138,offer completed,3.0,,discount,1,1,F,28.0,2018-07-03,65000.0,23.0
9276c945535641e298e84ef79f821851,2298d6c36e964ae4a3e7e9706d1fb8c2,174,offer completed,3.0,,discount,1,1,M,55.0,2016-07-07,44000.0,749.0
9276c945535641e298e84ef79f821851,2298d6c36e964ae4a3e7e9706d1fb8c2,372,offer completed,3.0,,discount,1,1,M,55.0,2016-07-07,44000.0,749.0
9276c945535641e298e84ef79f821851,ae264e3637204a6fb9bb56bc8210ddfd,606,offer completed,10.0,,bogo,1,1,M,55.0,2016-07-07,44000.0,749.0
927c00509b334125ba9b845042f3b4b5,4d5c57ea9a6940dd891ad53e9dbe8da0,168,offer completed,10.0,,bogo,1,1,M,42.0,2016-10-25,50000.0,639.0
927c00509b334125ba9b845042f3b4b5,4d5c57ea9a6940dd891ad53e9dbe8da0,528,offer completed,10.0,,bogo,1,1,M,42.0,2016-10-25,50000.0,639.0
927ef2068ee24a5ca4002106b2864291,0b1e1539f2cc45b7b9fa7c272da2e1d7,546,offer completed,5.0,,discount,1,1,F,92.0,2018-05-01,63000.0,86.0
927ef2068ee24a5ca4002106b2864291,2906b810c7d4411798c6938adc9daaa5,546,offer completed,2.0,,discount,1,1,F,92.0,2018-05-01,63000.0,86.0
9281788a6aec48f3b9c3cc7076c0067b,2906b810c7d4411798c6938adc9daaa5,480,offer completed,2.0,,discount,1,1,F,61.0,2018-03-18,64000.0,130.0
9281788a6aec48f3b9c3cc7076c0067b,2906b810c7d4411798c6938adc9daaa5,534,offer completed,2.0,,discount,1,1,F,61.0,2018-03-18,64000.0,130.0
9281788a6aec48f3b9c3cc7076c0067b,9b98b8c7a33c4b65b9aebfe6a799e6d9,642,offer completed,5.0,,bogo,1,1,F,61.0,2018-03-18,64000.0,130.0
92865486ac7a4e8c9311568f97426db5,fafdcd668e3743c1bb461111dcafc2a4,360,offer completed,2.0,,discount,1,1,M,37.0,2016-05-25,69000.0,792.0
92865486ac7a4e8c9311568f97426db5,2298d6c36e964ae4a3e7e9706d1fb8c2,420,offer completed,3.0,,discount,1,1,M,37.0,2016-05-25,69000.0,792.0
9289e65861794b46976c13aa27fdf762,fafdcd668e3743c1bb461111dcafc2a4,360,offer completed,2.0,,discount,1,1,F,75.0,2017-11-02,89000.0,266.0
9289e65861794b46976c13aa27fdf762,0b1e1539f2cc45b7b9fa7c272da2e1d7,606,offer completed,5.0,,discount,1,1,F,75.0,2017-11-02,89000.0,266.0
928d6c295028430dbd5c49476ebfdf72,fafdcd668e3743c1bb461111dcafc2a4,414,offer completed,2.0,,discount,1,1,F,63.0,2016-05-06,92000.0,811.0
9292d9ed365349babd237a99f004ddf7,fafdcd668e3743c1bb461111dcafc2a4,186,offer completed,2.0,,discount,1,1,M,61.0,2016-05-02,38000.0,815.0
9292d9ed365349babd237a99f004ddf7,fafdcd668e3743c1bb461111dcafc2a4,336,offer completed,2.0,,discount,1,1,M,61.0,2016-05-02,38000.0,815.0
9293e60990864e08960b727a8897ea5f,ae264e3637204a6fb9bb56bc8210ddfd,54,offer completed,10.0,,bogo,1,1,F,66.0,2016-07-10,51000.0,746.0
9293e60990864e08960b727a8897ea5f,fafdcd668e3743c1bb461111dcafc2a4,414,offer completed,2.0,,discount,1,1,F,66.0,2016-07-10,51000.0,746.0
9293e60990864e08960b727a8897ea5f,2298d6c36e964ae4a3e7e9706d1fb8c2,414,offer completed,3.0,,discount,1,1,F,66.0,2016-07-10,51000.0,746.0
9293e60990864e08960b727a8897ea5f,2298d6c36e964ae4a3e7e9706d1fb8c2,558,offer completed,3.0,,discount,1,1,F,66.0,2016-07-10,51000.0,746.0
929464b411144357844a637642af2e2b,4d5c57ea9a6940dd891ad53e9dbe8da0,216,offer completed,10.0,,bogo,1,1,F,29.0,2017-12-12,67000.0,226.0
9299c46942f84bb6b5e98fd78fbb9d41,ae264e3637204a6fb9bb56bc8210ddfd,468,offer completed,10.0,,bogo,1,1,M,70.0,2018-03-01,88000.0,147.0
9299c46942f84bb6b5e98fd78fbb9d41,ae264e3637204a6fb9bb56bc8210ddfd,648,offer completed,10.0,,bogo,1,1,M,70.0,2018-03-01,88000.0,147.0
9299c46942f84bb6b5e98fd78fbb9d41,9b98b8c7a33c4b65b9aebfe6a799e6d9,648,offer completed,5.0,,bogo,1,1,M,70.0,2018-03-01,88000.0,147.0
929b3120972c4af3a37f16a5c0286d83,2298d6c36e964ae4a3e7e9706d1fb8c2,120,offer completed,3.0,,discount,1,1,F,58.0,2017-03-07,77000.0,506.0
929b3120972c4af3a37f16a5c0286d83,f19421c1d4aa40978ebb69ca19b0e20d,450,offer completed,5.0,,bogo,1,1,F,58.0,2017-03-07,77000.0,506.0
92a01881553f458daa00d6b726dc78d3,2298d6c36e964ae4a3e7e9706d1fb8c2,204,offer completed,3.0,,discount,1,1,M,72.0,2014-12-04,35000.0,1330.0
92a01881553f458daa00d6b726dc78d3,fafdcd668e3743c1bb461111dcafc2a4,474,offer completed,2.0,,discount,1,1,M,72.0,2014-12-04,35000.0,1330.0
92a01881553f458daa00d6b726dc78d3,2298d6c36e964ae4a3e7e9706d1fb8c2,474,offer completed,3.0,,discount,1,1,M,72.0,2014-12-04,35000.0,1330.0
92a48c2edfba4764bf59bfe70023e461,2298d6c36e964ae4a3e7e9706d1fb8c2,12,offer completed,3.0,,discount,1,1,M,58.0,2018-05-31,66000.0,56.0
92a48c2edfba4764bf59bfe70023e461,f19421c1d4aa40978ebb69ca19b0e20d,234,offer completed,5.0,,bogo,1,1,M,58.0,2018-05-31,66000.0,56.0
92a6eba09c12481bbe35312855cae95e,4d5c57ea9a6940dd891ad53e9dbe8da0,540,offer completed,10.0,,bogo,1,1,M,69.0,2015-12-30,119000.0,939.0
92a6eba09c12481bbe35312855cae95e,0b1e1539f2cc45b7b9fa7c272da2e1d7,714,offer completed,5.0,,discount,1,1,M,69.0,2015-12-30,119000.0,939.0
92b50340df874719963b15c5bd8bc226,2298d6c36e964ae4a3e7e9706d1fb8c2,438,offer completed,3.0,,discount,1,1,M,29.0,2018-02-20,35000.0,156.0
92c64373cec54b3aa85401d0c2134893,fafdcd668e3743c1bb461111dcafc2a4,294,offer completed,2.0,,discount,1,1,,,,,
92d64832360549f48d6afb4f4613bc41,4d5c57ea9a6940dd891ad53e9dbe8da0,168,offer completed,10.0,,bogo,1,1,F,41.0,2016-01-04,72000.0,934.0
92d64832360549f48d6afb4f4613bc41,4d5c57ea9a6940dd891ad53e9dbe8da0,594,offer completed,10.0,,bogo,1,1,F,41.0,2016-01-04,72000.0,934.0
92d6f28999c645e2b87c711bc6c8d7b9,2906b810c7d4411798c6938adc9daaa5,534,offer completed,2.0,,discount,1,1,M,51.0,2017-08-10,54000.0,350.0
92db868bb4604c1db799a0e2440656a0,2906b810c7d4411798c6938adc9daaa5,294,offer completed,2.0,,discount,1,1,M,59.0,2017-12-30,102000.0,208.0
92dcc376c1d64b23b24125b596f6747a,fafdcd668e3743c1bb461111dcafc2a4,384,offer completed,2.0,,discount,1,1,M,49.0,2018-03-09,68000.0,139.0
92dcc376c1d64b23b24125b596f6747a,fafdcd668e3743c1bb461111dcafc2a4,582,offer completed,2.0,,discount,1,1,M,49.0,2018-03-09,68000.0,139.0
92dcc376c1d64b23b24125b596f6747a,2298d6c36e964ae4a3e7e9706d1fb8c2,582,offer completed,3.0,,discount,1,1,M,49.0,2018-03-09,68000.0,139.0
92e0573546ca4fe693dc8d8f681db5aa,9b98b8c7a33c4b65b9aebfe6a799e6d9,630,offer completed,5.0,,bogo,1,1,M,33.0,2018-06-05,61000.0,51.0
92e07c49ee7448fca6e48df0c96e3eec,2298d6c36e964ae4a3e7e9706d1fb8c2,510,offer completed,3.0,,discount,1,1,F,66.0,2018-02-16,58000.0,160.0
92e13d9868b4414ab1aa3fe67f210bf4,2298d6c36e964ae4a3e7e9706d1fb8c2,336,offer completed,3.0,,discount,1,1,M,76.0,2017-02-22,64000.0,519.0
92e41e23303b4110b2409a1f233cffe2,ae264e3637204a6fb9bb56bc8210ddfd,570,offer completed,10.0,,bogo,1,1,M,59.0,2017-10-07,48000.0,292.0
